"name","team_name","game_date","season","espn_player_id","team_id","espn_game_id","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","dribbles","touch_time","defender_name","defender_distance","shot_clock"
"Kemba Walker","Charlotte Hornets","2015-12-05",2015,6479,1610612766,400828179,1,0,10,0,"Jump Shot","3PT Field Goal",23.8,"Chicago Bulls",-110,232,23,19.4,"Butler, Jimmy",3,3
"Omri Casspi","Sacramento Kings","2015-12-05",2015,3554,1610612758,400828180,4,2,16,0,"Jump Shot","3PT Field Goal",26.8,"Houston Rockets",-151,219,0,0.8,"Jones, Terrence",6.8,21.7
"Robert Covington","Philadelphia 76ers","2015-12-05",2015,2490620,1610612755,400828176,2,4,45,0,"Jump Shot","3PT Field Goal",23.3,"Denver Nuggets",240,41,0,1,"Nelson, Jameer",9.5,12.7
"Gordon Hayward","Utah Jazz","2015-12-05",2015,4249,1610612762,400828184,3,2,45,0,"Jump Shot","3PT Field Goal",25.4,"Indiana Pacers",102,223,0,0.9,"George, Paul",6.1,10.7
"Robert Covington","Philadelphia 76ers","2015-12-05",2015,2490620,1610612755,400828176,3,11,8,0,"Jump Shot","3PT Field Goal",26.7,"Denver Nuggets",171,208,0,1.2,"Mudiay, Emmanuel",3.2,19.1
"Carmelo Anthony","New York Knicks","2015-12-05",2015,1975,1610612752,400828182,2,6,4,0,"Jump Shot","3PT Field Goal",24.5,"Milwaukee Bucks",-199,188,0,0.6,"Parker, Jabari",6.3,5.9
"Nicolas Batum","Charlotte Hornets","2015-12-05",2015,3416,1610612766,400828179,4,1,48,0,"Jump Shot","3PT Field Goal",22.8,"Chicago Bulls",0,244,0,1,"McDermott, Doug",1.7,11
"Monta Ellis","Indiana Pacers","2015-12-05",2015,2751,1610612754,400828184,1,11,27,0,"Jump Shot","3PT Field Goal",28.6,"Utah Jazz",-43,237,3,3.5,"Hood, Rodney",10.4,18.4
"Randy Foye","Denver Nuggets","2015-12-05",2015,3003,1610612743,400828176,4,9,15,0,"Jump Shot","3PT Field Goal",24.3,"Philadelphia 76ers",223,111,0,0.7,"Thompson, Hollis",5,6.2
"Allen Crabbe","Portland Trail Blazers","2015-12-05",2015,2531210,1610612757,400828181,2,3,0,0,"Jump Shot","3PT Field Goal",23.8,"Minnesota Timberwolves",204,131,0,1,"Wiggins, Andrew",5.8,12.5
"Kyle Lowry","Toronto Raptors","2015-12-05",2015,3012,1610612761,400828177,3,4,20,0,"Jump Shot","3PT Field Goal",27.1,"Golden State Warriors",-68,239,0,0.9,"Curry, Stephen",7.4,1.1
"Kevin Love","Cleveland Cavaliers","2015-12-05",2015,3449,1610612739,400828178,3,3,55,0,"Jump Shot","3PT Field Goal",24.4,"Miami Heat",-81,239,0,1,"McRoberts, Josh",7.3,13.4
"Trevor Ariza","Houston Rockets","2015-12-05",2015,2426,1610612745,400828180,1,7,34,0,"Jump Shot","3PT Field Goal",23.4,"Sacramento Kings",223,2,0,2.4,"Casspi, Omri",4,2.4
"Manu Ginobili","San Antonio Spurs","2015-12-05",2015,272,1610612759,400828183,3,1,25,0,"Jump Shot","3PT Field Goal",24.3,"Boston Celtics",207,124,4,3.7,"Jerebko, Jonas",5.8,18.4
"Kyle Lowry","Toronto Raptors","2015-12-05",2015,3012,1610612761,400828177,2,11,10,0,"Jump Shot","3PT Field Goal",24.4,"Golden State Warriors",192,141,0,0.7,"Clark, Ian",3.7,1.5
"Channing Frye","Orlando Magic","2015-12-05",2015,2754,1610612753,400828185,1,7,31,0,"Jump Shot","3PT Field Goal",25.3,"Los Angeles Clippers",99,232,0,1.1,"Griffin, Blake",4.9,24
"Kemba Walker","Charlotte Hornets","2015-12-05",2015,6479,1610612766,400828179,4,3,34,0,"Jump Shot","3PT Field Goal",24.3,"Chicago Bulls",-148,203,0,0.9,"Rose, Derrick",4.4,7
"Doug McDermott","Chicago Bulls","2015-12-05",2015,2528588,1610612741,400828179,4,1,16,0,"Jump Shot","3PT Field Goal",24.5,"Charlotte Hornets",-165,193,0,1,"Lin, Jeremy",8.3,21.5
"Trevor Ariza","Houston Rockets","2015-12-05",2015,2426,1610612745,400828180,1,8,7,0,"Jump Shot","3PT Field Goal",24,"Sacramento Kings",-153,193,3,3.1,"Casspi, Omri",4.4,11.9
"Gerald Green","Miami Heat","2015-12-05",2015,2761,1610612748,400828178,3,9,35,0,"Jump Shot","3PT Field Goal",24.4,"Cleveland Cavaliers",133,213,0,0.9,"Dellavedova, Matthew",4.2,19.9
"Nicolas Batum","Charlotte Hornets","2015-12-05",2015,3416,1610612766,400828179,3,7,34,0,"Jump Shot","3PT Field Goal",24.9,"Chicago Bulls",119,210,7,6.4,"Mirotic, Nikola",5.8,15
"Jimmy Butler","Chicago Bulls","2015-12-05",2015,6430,1610612741,400828179,4,0,5,0,"Jump Shot","3PT Field Goal",24.9,"Charlotte Hornets",-29,254,0,0.9,"Batum, Nicolas",4.1,0
"Tobias Harris","Orlando Magic","2015-12-05",2015,6440,1610612753,400828185,3,9,8,0,"Jump Shot","3PT Field Goal",22.5,"Los Angeles Clippers",-243,-11,0,0.3,"Griffin, Blake",11.3,8.9
"Patrick Patterson","Toronto Raptors","2015-12-05",2015,4264,1610612761,400828177,4,7,31,0,"Jump Shot","3PT Field Goal",24.2,"Golden State Warriors",189,154,0,0.7,"Green, Draymond",4.6,5.3
"Danilo Gallinari","Denver Nuggets","2015-12-05",2015,3428,1610612743,400828176,2,2,31,0,"Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",151,200,0,1.3,"Noel, Nerlens",6.6,7.5
"Trevor Ariza","Houston Rockets","2015-12-05",2015,2426,1610612745,400828180,2,10,41,0,"Jump Shot","3PT Field Goal",24.1,"Sacramento Kings",137,203,0,1,"Gay, Rudy",6.1,20
"Marcus Thornton","Houston Rockets","2015-12-05",2015,4017,1610612745,400828180,2,10,46,0,"Jump Shot","3PT Field Goal",24.3,"Sacramento Kings",-222,136,0,0.8,"Collison, Darren",5.1,17.9
"Paul Pierce","Los Angeles Clippers","2015-12-05",2015,662,1610612746,400828185,4,10,11,0,"Jump Shot","3PT Field Goal",27.3,"Orlando Magic",-55,272,0,0.9,"Nicholson, Andrew",6.5,5.3
"Paul George","Indiana Pacers","2015-12-05",2015,4251,1610612754,400828184,1,4,33,0,"Jump Shot","3PT Field Goal",23.1,"Utah Jazz",233,8,0,0.8,"Hood, Rodney",5.8,6
"Trey Burke","Utah Jazz","2015-12-05",2015,2579260,1610612762,400828184,1,3,35,0,"Jump Shot","3PT Field Goal",24.8,"Indiana Pacers",-161,193,0,0.9,"Ellis, Monta",4.3,11.1
"Jeremy Lin","Charlotte Hornets","2015-12-05",2015,4299,1610612766,400828179,2,11,43,0,"Jump Shot","3PT Field Goal",23.4,"Chicago Bulls",17,239,1,1.5,"Hinrich, Kirk",3.9,10
"Victor Oladipo","Orlando Magic","2015-12-05",2015,2527963,1610612753,400828185,4,4,53,0,"Jump Shot","3PT Field Goal",22.5,"Los Angeles Clippers",-240,-6,0,0.9,"Rivers, Austin",3.9,10
"Hollis Thompson","Philadelphia 76ers","2015-12-05",2015,6634,1610612755,400828176,4,0,7,0,"Jump Shot","3PT Field Goal",24.5,"Denver Nuggets",-119,252,0,0.9,"Barton, Will",6.5,0
"Randy Foye","Denver Nuggets","2015-12-05",2015,3003,1610612743,400828176,2,4,59,0,"Jump Shot","3PT Field Goal",24.6,"Philadelphia 76ers",141,208,1,1.8,"Wroten, Tony",6.3,16.5
"Patrick Beverley","Houston Rockets","2015-12-05",2015,3964,1610612745,400828180,1,7,11,0,"Jump Shot","3PT Field Goal",24.4,"Sacramento Kings",117,210,0,0.8,"Rondo, Rajon",9,12.7
"CJ McCollum","Portland Trail Blazers","2015-12-05",2015,2490149,1610612757,400828181,4,8,19,0,"Jump Shot","3PT Field Goal",22.6,"Minnesota Timberwolves",-230,16,0,1.1,"Towns, Karl-Anthony",3.6,13.6
"Carmelo Anthony","New York Knicks","2015-12-05",2015,1975,1610612752,400828182,4,2,11,0,"Jump Shot","3PT Field Goal",24.4,"Milwaukee Bucks",97,234,0,0.7,"Antetokounmpo, Giannis",3.9,15.9
"Corey Brewer","Houston Rockets","2015-12-05",2015,3191,1610612745,400828180,4,8,29,0,"Jump Shot","3PT Field Goal",22.5,"Sacramento Kings",230,-21,0,0.8,"McLemore, Ben",8,11.5
"Gordon Hayward","Utah Jazz","2015-12-05",2015,4249,1610612762,400828184,4,5,8,0,"Jump Shot","3PT Field Goal",26,"Indiana Pacers",-74,237,3,4.5,"Stuckey, Rodney",3,0
"Trey Burke","Utah Jazz","2015-12-05",2015,2579260,1610612762,400828184,2,8,47,0,"Jump Shot","3PT Field Goal",24.6,"Indiana Pacers",-147,198,0,0.9,"Hill, George",5.4,8.4
"Meyers Leonard","Portland Trail Blazers","2015-12-05",2015,6605,1610612757,400828181,1,0,46,0,"Jump Shot","3PT Field Goal",25.1,"Minnesota Timberwolves",107,214,0,0.9,"Payne, Adreian",7.4,18.8
"Isaiah Thomas","Boston Celtics","2015-12-05",2015,6472,1610612738,400828183,4,8,58,0,"Jump Shot","3PT Field Goal",22.7,"San Antonio Spurs",230,51,0,1.2,"Mills, Patty",3,11.5
"Meyers Leonard","Portland Trail Blazers","2015-12-05",2015,6605,1610612757,400828181,4,5,53,0,"Jump Shot","3PT Field Goal",29,"Minnesota Timberwolves",-12,267,2,2.6,"Rubio, Ricky",6.9,7.2
"Patty Mills","San Antonio Spurs","2015-12-05",2015,4004,1610612759,400828183,4,6,21,0,"Jump Shot","3PT Field Goal",25.1,"Boston Celtics",-24,252,0,0.9,"Bradley, Avery",5.6,13
"Manu Ginobili","San Antonio Spurs","2015-12-05",2015,272,1610612759,400828183,1,3,43,0,"Jump Shot","3PT Field Goal",24,"Boston Celtics",117,218,0,0.8,"Bradley, Avery",5.5,21.8
"CJ Miles","Indiana Pacers","2015-12-05",2015,2778,1610612754,400828184,3,9,18,0,"Jump Shot","3PT Field Goal",27.5,"Utah Jazz",-165,185,0,0.8,"Lyles, Trey",4.4,9.6
"Gerald Green","Miami Heat","2015-12-05",2015,2761,1610612748,400828178,3,7,3,0,"Jump Shot","3PT Field Goal",22.4,"Cleveland Cavaliers",241,2,0,0.4,"Jefferson, Richard",7.1,12.6
"Kristaps Porzingis","New York Knicks","2015-12-05",2015,3102531,1610612752,400828182,2,3,7,0,"Jump Shot","3PT Field Goal",25.2,"Milwaukee Bucks",-125,237,0,0.8,"Middleton, Khris",10.7,9.1
"Danny Green","San Antonio Spurs","2015-12-05",2015,3988,1610612759,400828183,2,7,20,0,"Jump Shot","3PT Field Goal",22.8,"Boston Celtics",-245,7,0,0.8,"Hunter, RJ",7.3,12.3
"DeMarcus Cousins","Sacramento Kings","2015-12-05",2015,4258,1610612758,400828180,1,6,34,0,"Jump Shot","3PT Field Goal",25,"Houston Rockets",-22,242,0,1.2,"Howard, Dwight",9.8,15.7
"Carmelo Anthony","New York Knicks","2015-12-29",2015,1975,1610612752,400828356,3,2,52,0,"Jump Shot","3PT Field Goal",24.2,"Detroit Pistons",169,193,6,6.6,"Morris, Marcus",2.4,7.8
"Kent Bazemore","Atlanta Hawks","2015-12-29",2015,6637,1610612737,400828357,3,3,55,0,"Jump Shot","3PT Field Goal",24.9,"Houston Rockets",187,149,1,1.6,"Brewer, Corey",6.3,9.1
"Isaiah Thomas","Boston Celtics","2015-12-05",2015,6472,1610612738,400828183,3,10,0,0,"Jump Shot","3PT Field Goal",24.7,"San Antonio Spurs",135,203,2,3.7,"Parker, Tony",4.1,13.9
"Draymond Green","Golden State Warriors","2015-12-05",2015,6589,1610612744,400828177,1,1,3,0,"Jump Shot","3PT Field Goal",25.3,"Toronto Raptors",33,239,0,1,"Nogueira, Lucas",8.9,16.7
"Kevin Love","Cleveland Cavaliers","2015-12-05",2015,3449,1610612739,400828178,3,9,26,0,"Jump Shot","3PT Field Goal",24.7,"Miami Heat",186,156,0,1,"Bosh, Chris",7,17.4
"Evan Fournier","Orlando Magic","2015-12-05",2015,6588,1610612753,400828185,2,6,33,0,"Jump Shot","3PT Field Goal",27.8,"Los Angeles Clippers",92,257,0,0.7,"Crawford, Jamal",8.3,8
"Nik Stauskas","Philadelphia 76ers","2015-12-05",2015,2991042,1610612755,400828176,3,4,48,0,"Jump Shot","3PT Field Goal",27,"Denver Nuggets",-6,277,0,0.8,"Barton, Will",4,11.6
"Patrick Patterson","Toronto Raptors","2015-12-05",2015,4264,1610612761,400828177,2,3,4,0,"Jump Shot","3PT Field Goal",24.8,"Golden State Warriors",-7,242,0,0.7,"Green, Draymond",3.8,7.4
"Kemba Walker","Charlotte Hornets","2015-12-05",2015,6479,1610612766,400828179,2,3,50,0,"Jump Shot","3PT Field Goal",24.6,"Chicago Bulls",73,247,9,7.5,"Rose, Derrick",4.9,16.2
"Jeremy Lamb","Charlotte Hornets","2015-12-05",2015,6603,1610612766,400828179,4,10,12,0,"Jump Shot","3PT Field Goal",24.6,"Chicago Bulls",61,237,2,3.3,"Gibson, Taj",5.4,13.4
"Ersan Ilyasova","Detroit Pistons","2015-12-29",2015,2767,1610612765,400828356,1,5,45,1,"Jump Shot","3PT Field Goal",25,"New York Knicks",-99,232,1,2,"Porzingis, Kristaps",6.1,15.4
"Trey Burke","Utah Jazz","2015-12-05",2015,2579260,1610612762,400828184,4,6,19,0,"Jump Shot","3PT Field Goal",25.5,"Indiana Pacers",-187,169,1,2,"Ellis, Monta",4.2,24
"Khris Middleton","Milwaukee Bucks","2015-12-29",2015,6609,1610612749,400828359,4,6,54,1,"Jump Shot","3PT Field Goal",25.2,"Oklahoma City Thunder",-176,188,0,1.1,"Durant, Kevin",7.7,18.5
"Hollis Thompson","Philadelphia 76ers","2015-12-05",2015,6634,1610612755,400828176,2,8,7,0,"Jump Shot","3PT Field Goal",24.6,"Denver Nuggets",156,218,0,1,"Barton, Will",4.1,14.6
"Kentavious CaldwellPope","Detroit Pistons","2015-12-29",2015,2581018,1610612765,400828356,4,9,9,1,"Jump Shot","3PT Field Goal",23,"New York Knicks",-230,-1,1,1.5,"Afflalo, Arron",3.7,0.3
"Will Barton","Denver Nuggets","2015-12-05",2015,6579,1610612743,400828176,2,8,19,0,"Jump Shot","3PT Field Goal",25.2,"Philadelphia 76ers",-142,229,3,3.6,"Noel, Nerlens",4.7,1.7
"PJ Hairston","Charlotte Hornets","2015-12-05",2015,2594816,1610612766,400828179,3,10,17,0,"Jump Shot","3PT Field Goal",26.4,"Chicago Bulls",-142,213,0,0.8,"Mirotic, Nikola",5.4,17.4
"Jeremy Lamb","Charlotte Hornets","2015-12-05",2015,6603,1610612766,400828179,2,8,56,0,"Jump Shot","3PT Field Goal",25.3,"Chicago Bulls",-17,252,0,1.4,"Noah, Joakim",4.7,3.2
"Khris Middleton","Milwaukee Bucks","2015-12-29",2015,6609,1610612749,400828359,3,3,48,1,"Jump Shot","3PT Field Goal",23.9,"Oklahoma City Thunder",-205,146,0,0.9,"Durant, Kevin",9.6,17.6
"Jimmy Butler","Chicago Bulls","2015-12-05",2015,6430,1610612741,400828179,1,8,43,0,"Jump Shot","3PT Field Goal",24.5,"Charlotte Hornets",148,198,1,3.3,"Hairston, PJ",3.3,5.1
"Marvin Williams","Charlotte Hornets","2015-12-05",2015,2797,1610612766,400828179,4,9,20,0,"Jump Shot","3PT Field Goal",23.9,"Chicago Bulls",-96,219,0,0.8,"Noah, Joakim",5.6,16.6
"Kelly Olynyk","Boston Celtics","2015-12-05",2015,2489663,1610612738,400828183,3,2,32,0,"Jump Shot","3PT Field Goal",25.4,"San Antonio Spurs",78,242,0,0.7,"West, David",5.2,17.3
"Manu Ginobili","San Antonio Spurs","2015-12-05",2015,272,1610612759,400828183,2,9,29,0,"Jump Shot","3PT Field Goal",24.4,"Boston Celtics",-99,232,0,1,"Turner, Evan",5.1,12.1
"James Harden","Houston Rockets","2015-12-05",2015,3992,1610612745,400828180,1,11,36,0,"Jump Shot","3PT Field Goal",22.1,"Sacramento Kings",222,-15,0,1.1,"Cousins, DeMarcus",6.3,4.9
"Randy Foye","Denver Nuggets","2015-12-05",2015,3003,1610612743,400828176,2,1,18,0,"Jump Shot","3PT Field Goal",25.1,"Philadelphia 76ers",-91,239,2,3.5,"Grant, Jerami",5.1,4.4
"Marvin Williams","Charlotte Hornets","2015-12-05",2015,2797,1610612766,400828179,1,5,25,0,"Jump Shot","3PT Field Goal",24.5,"Chicago Bulls",22,237,0,0.9,"Noah, Joakim",6.3,5.2
"Omri Casspi","Sacramento Kings","2015-12-05",2015,3554,1610612758,400828180,2,3,4,0,"Jump Shot","3PT Field Goal",23.3,"Houston Rockets",-245,18,0,1.1,"Capela, Clint",19.6,16.3
"Zach LaVine","Minnesota Timberwolves","2015-12-05",2015,3064440,1610612750,400828181,3,1,51,0,"Jump Shot","3PT Field Goal",25.1,"Portland Trail Blazers",-129,213,1,2.1,"Leonard, Meyers",6.4,9.6
"Danilo Gallinari","Denver Nuggets","2015-12-05",2015,3428,1610612743,400828176,3,11,18,0,"Jump Shot","3PT Field Goal",36.9,"Philadelphia 76ers",-4,345,1,2.4,"Canaan, Isaiah",6.6,1.1
"Arron Afflalo","New York Knicks","2015-12-05",2015,3187,1610612752,400828182,3,10,20,0,"Jump Shot","3PT Field Goal",22.5,"Milwaukee Bucks",-232,-6,0,0.6,"Middleton, Khris",6.5,10.4
"Robert Covington","Philadelphia 76ers","2015-12-05",2015,2490620,1610612755,400828176,1,9,55,0,"Jump Shot","3PT Field Goal",24.9,"Denver Nuggets",-30,267,0,1.1,"Gallinari, Danilo",3.8,18.7
"Anthony Morrow","Oklahoma City Thunder","2015-12-29",2015,3474,1610612760,400828359,4,10,15,1,"Jump Shot","3PT Field Goal",25.4,"Milwaukee Bucks",-151,195,0,0.8,"Vaughn, Rashad",3.5,19.9
"Avery Bradley","Boston Celtics","2015-12-05",2015,4240,1610612738,400828183,4,4,44,0,"Jump Shot","3PT Field Goal",24.4,"San Antonio Spurs",30,247,0,0.8,"Leonard, Kawhi",7.3,19.5
"Robert Covington","Philadelphia 76ers","2015-12-05",2015,2490620,1610612755,400828176,4,0,14,0,"Jump Shot","3PT Field Goal",25,"Denver Nuggets",42,262,1,1.4,"Barton, Will",3.5,0
"Jeremy Lin","Charlotte Hornets","2015-12-05",2015,4299,1610612766,400828179,4,5,29,0,"Jump Shot","3PT Field Goal",23.9,"Chicago Bulls",151,203,7,10.4,"Rose, Derrick",8.4,10.4
"Arron Afflalo","New York Knicks","2015-12-05",2015,3187,1610612752,400828182,1,8,45,0,"Jump Shot","3PT Field Goal",22.2,"Milwaukee Bucks",-235,61,0,0.8,"Middleton, Khris",6.6,15.1
"Jose Calderon","New York Knicks","2015-12-05",2015,2806,1610612752,400828182,2,7,6,0,"Jump Shot","3PT Field Goal",26.9,"Milwaukee Bucks",0,296,0,1.3,"Parker, Jabari",4.8,10.3
"Stephen Curry","Golden State Warriors","2015-12-05",2015,3975,1610612744,400828177,3,1,5,0,"Jump Shot","3PT Field Goal",25.7,"Toronto Raptors",184,156,1,3.8,"Joseph, Cory",2.4,13.3
"Matthew Dellavedova","Cleveland Cavaliers","2015-12-05",2015,2489716,1610612739,400828178,4,9,8,0,"Jump Shot","3PT Field Goal",23.6,"Miami Heat",155,188,1,2.9,"Dragic, Goran",1.9,9.1
"Rodney Hood","Utah Jazz","2015-12-05",2015,2581177,1610612762,400828184,1,5,15,0,"Jump Shot","3PT Field Goal",24.5,"Indiana Pacers",-145,193,0,0.8,"Ellis, Monta",4.8,14.6
"Isaiah Thomas","Boston Celtics","2015-12-05",2015,6472,1610612738,400828183,3,3,38,0,"Jump Shot","3PT Field Goal",23.7,"San Antonio Spurs",-122,218,3,3.3,"Mills, Patty",3,18.6
"Kyle Lowry","Toronto Raptors","2015-12-05",2015,3012,1610612761,400828177,1,8,32,0,"Jump Shot","3PT Field Goal",25.7,"Golden State Warriors",69,228,1,2.3,"Curry, Stephen",2.3,12.3
"Trevor Ariza","Houston Rockets","2015-12-05",2015,2426,1610612745,400828180,3,0,1,0,"Jump Shot","3PT Field Goal",22.6,"Sacramento Kings",230,-31,0,0.8,"Belinelli, Marco",3.1,0
"Jae Crowder","Boston Celtics","2015-12-05",2015,6581,1610612738,400828183,2,5,19,1,"Jump Shot","3PT Field Goal",24.1,"San Antonio Spurs",151,203,0,1.1,"Aldridge, LaMarcus",12.1,21.4
"Isaiah Thomas","Boston Celtics","2015-12-05",2015,6472,1610612738,400828183,3,9,1,1,"Jump Shot","3PT Field Goal",23.9,"San Antonio Spurs",163,188,4,3.9,"Aldridge, LaMarcus",3.5,19.1
"Isaiah Canaan","Philadelphia 76ers","2015-12-05",2015,2490589,1610612755,400828176,4,10,8,1,"Jump Shot","3PT Field Goal",23.8,"Denver Nuggets",-96,237,0,0.8,"Foye, Randy",2.3,13.4
"Zach LaVine","Minnesota Timberwolves","2015-12-05",2015,3064440,1610612750,400828181,3,1,22,1,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",-158,203,10,9.4,"Leonard, Meyers",6,14.6
"Anthony Tolliver","Detroit Pistons","2015-12-29",2015,3276,1610612765,400828356,4,7,8,1,"Jump Shot","3PT Field Goal",23.1,"New York Knicks",-230,-16,0,0.8,"Williams, Derrick",5.7,17.9
"Stephen Curry","Golden State Warriors","2015-12-05",2015,3975,1610612744,400828177,1,6,39,1,"Jump Shot","3PT Field Goal",24.7,"Toronto Raptors",50,242,0,0.9,"Lowry, Kyle",4.8,17.2
"Dennis Schroder","Atlanta Hawks","2016-01-18",2015,3032979,1610612737,400828507,1,0,0,0,"Jump Shot","3PT Field Goal",31.8,"Orlando Magic",182,614,1,1.2,"Napier, Shabazz",1.9,0
"Gordon Hayward","Utah Jazz","2015-12-05",2015,4249,1610612762,400828184,4,3,25,1,"Jump Shot","3PT Field Goal",25.9,"Indiana Pacers",120,223,1,2.9,"Stuckey, Rodney",4.6,14.2
"Omri Casspi","Sacramento Kings","2015-12-23",2015,3554,1610612758,400828312,2,10,23,1,"Jump Shot","3PT Field Goal",23,"Indiana Pacers",-192,165,0,0.1,"Stuckey, Rodney",4.2,16.8
"Brandon Knight","Phoenix Suns","2015-12-30",2015,6448,1610612756,400828368,3,11,30,0,"Jump Shot","3PT Field Goal",26.3,"San Antonio Spurs",20,247,0,1,"Parker, Tony",4.9,10.5
"Patrick Patterson","Toronto Raptors","2015-12-20",2015,4264,1610612761,400828295,3,2,59,1,"Jump Shot","3PT Field Goal",23.2,"Sacramento Kings",225,-10,0,0.8,"Cousins, DeMarcus",12,8.7
"Patrick Beverley","Houston Rockets","2015-12-12",2015,3964,1610612745,400828236,3,11,46,0,"Jump Shot","3PT Field Goal",22.5,"Los Angeles Lakers",-235,-10,0,0.8,"Williams, Lou",3.7,12
"Rudy Gay","Sacramento Kings","2015-12-30",2015,3005,1610612758,400828370,3,9,59,0,"Jump Shot","3PT Field Goal",26.2,"Philadelphia 76ers",-148,200,3,4.5,"Sampson, JaKarr",2.2,1.1
"Avery Bradley","Boston Celtics","2015-12-05",2015,4240,1610612738,400828183,1,4,30,1,"Jump Shot","3PT Field Goal",24.2,"San Antonio Spurs",-119,229,7,5.4,"Leonard, Kawhi",3.1,19.7
"Tobias Harris","Orlando Magic","2015-12-30",2015,6440,1610612753,400828362,4,6,8,0,"Jump Shot","3PT Field Goal",24.3,"Brooklyn Nets",-169,205,0,0.9,"Bogdanovic, Bojan",8,9.9
"Will Barton","Denver Nuggets","2015-12-30",2015,6579,1610612743,400828369,4,3,46,0,"Jump Shot","3PT Field Goal",24.6,"Portland Trail Blazers",-148,208,0,0.8,"Harkless, Maurice",5.7,11.3
"Langston Galloway","New York Knicks","2015-12-05",2015,2530572,1610612752,400828182,1,0,0,0,"Jump Shot","3PT Field Goal",34.5,"Milwaukee Bucks",150,301,0,0,"Henson, John",7.1,0
"Gary Harris","Denver Nuggets","2015-12-30",2015,2999547,1610612743,400828369,3,7,54,0,"Jump Shot","3PT Field Goal",26.9,"Portland Trail Blazers",173,178,0,0.9,"Crabbe, Allen",4.1,16
"Jae Crowder","Boston Celtics","2015-12-30",2015,6581,1610612738,400828363,3,5,56,0,"Jump Shot","3PT Field Goal",24.7,"Los Angeles Lakers",223,100,0,1.5,"Nance Jr., Larry",11,22.3
"Zach LaVine","Minnesota Timberwolves","2015-12-05",2015,3064440,1610612750,400828181,4,6,55,1,"Jump Shot","3PT Field Goal",26.9,"Portland Trail Blazers",-191,175,0,1,"Crabbe, Allen",5.3,6.3
"Robert Covington","Philadelphia 76ers","2016-01-18",2015,2490620,1610612755,400828502,3,5,42,0,"Jump Shot","3PT Field Goal",26.8,"New York Knicks",189,144,0,1.1,"Porzingis, Kristaps",4.8,11.6
"Nicolas Batum","Charlotte Hornets","2015-12-05",2015,3416,1610612766,400828179,4,6,31,1,"Jump Shot","3PT Field Goal",24.7,"Chicago Bulls",81,242,0,0.8,"Butler, Jimmy",8.6,6.6
"Nicolas Batum","Charlotte Hornets","2015-12-30",2015,3416,1610612766,400828361,4,5,22,0,"Jump Shot","3PT Field Goal",27.2,"Los Angeles Clippers",137,267,3,3.8,"Johnson, Wesley",4.1,9.4
"Channing Frye","Orlando Magic","2015-12-05",2015,2754,1610612753,400828185,3,8,5,1,"Jump Shot","3PT Field Goal",24.6,"Los Angeles Clippers",99,237,0,0.6,"Mbah a Moute, Luc",3.8,18
"Corey Brewer","Houston Rockets","2015-12-05",2015,3191,1610612745,400828180,1,5,27,0,"Jump Shot","3PT Field Goal",22.9,"Sacramento Kings",-245,-21,0,0.9,"Rondo, Rajon",10,17.5
"Arron Afflalo","New York Knicks","2015-12-05",2015,3187,1610612752,400828182,2,3,36,0,"Jump Shot","3PT Field Goal",24.1,"Milwaukee Bucks",125,224,0,1,"Middleton, Khris",5.8,17.4
"CJ Miles","Indiana Pacers","2016-01-08",2015,2778,1610612754,400828431,1,0,32,0,"Jump Shot","3PT Field Goal",27.4,"New Orleans Pelicans",-109,228,4,4.8,"Cole, Norris",3.6,5.8
"Trey Burke","Utah Jazz","2015-12-30",2015,2579260,1610612762,400828366,3,6,36,0,"Jump Shot","3PT Field Goal",25.6,"Minnesota Timberwolves",-133,210,0,0.8,"Rubio, Ricky",5.6,9
"Dirk Nowitzki","Dallas Mavericks","2015-12-23",2015,609,1610612742,400828315,3,8,54,1,"Jump Shot","3PT Field Goal",23.5,"Brooklyn Nets",53,242,0,1.4,"Young, Thaddeus",2.5,8.6
"Tobias Harris","Orlando Magic","2015-12-30",2015,6440,1610612753,400828362,2,4,10,0,"Jump Shot","3PT Field Goal",24.2,"Brooklyn Nets",184,185,0,0.6,"Johnson, Joe",6.7,11.1
"Kyle Lowry","Toronto Raptors","2015-12-30",2015,3012,1610612761,400828364,2,10,47,0,"Jump Shot","3PT Field Goal",24.2,"Washington Wizards",-212,144,1,2.3,"Humphries, Kris",7.2,19.2
